,sag_amplitude_0,sag_ratio1_0,sag_ratio2_0,sag_amplitude_1,sag_ratio1_1,sag_ratio2_1,sag_amplitude_2,sag_ratio1_2,sag_ratio2_2,sag_amplitude_3,sag_ratio1_3,sag_ratio2_3,Cell_id,hof_index,Cre_line
0,0.09971967447907559,0.04292474964769015,0.9570752503523099,0.47956001939684256,0.06972669380385815,0.9302733061961418,1.0935033576919864,0.09737882378264592,0.902621176217354,2.805618918078295,0.1455955238789577,0.8544044761210423,486132712,0,Rbp4-Cre_KL100
1,0.4606855310487816,0.05405559155904669,0.9459444084409533,2.2489430511736543,0.09194209854770766,0.9080579014522924,2.8011203121776305,0.09535489925216747,0.9046451007478326,,,,397353539,0,Nr5a1-Cre
2,0.024443935538400297,0.005611226708837352,0.9943887732911626,0.25848945654560396,0.021911446167721168,0.9780885538322789,1.338377620176317,0.03780422590785328,0.9621957740921467,,,,476451456,0,Nr5a1-Cre
3,0.010550352839402422,0.005485633689922496,0.9945143663100775,0.00014187570644708103,2.2575596301702064e-05,0.9999774244036983,0.04089919572240319,0.0037042346352326515,0.9962957653647674,0.5652906586302322,0.02749989931720728,0.9725001006827927,487664663,0,Rbp4-Cre_KL100
4,0.09992189341537028,0.03277567243132848,0.9672243275686715,0.44267584621697154,0.047969716309279445,0.9520302836907205,0.9479833171649688,0.06250637997126415,0.9374936200287358,1.4985926323378749,0.07190331292186306,0.928096687078137,471758398,0,Rbp4-Cre_KL100
5,0.34405601451304335,0.07038743178954004,0.92961256821046,0.6884984634369147,0.08486439414880162,0.9151356058511984,1.1111519363845588,0.09885807416415654,0.9011419258358435,1.5869462577800704,0.11125678310157527,0.8887432168984247,485838981,0,Rbp4-Cre_KL100
6,0.20657667501885157,0.04818347384408147,0.9518165261559185,0.8679674354071523,0.06973841114627638,0.9302615888537237,1.5816915394297695,0.07971550299546756,0.9202844970045324,2.0222882344488227,0.0758638379724052,0.9241361620275947,502267531,0,Nr5a1-Cre
7,0.033636843510265635,0.007923600246808413,0.9920763997531916,0.266061137039884,0.020768764592758702,0.9792312354072413,0.7448023837689135,0.0353005401775871,0.9646994598224129,1.2840981208440923,0.04428613814469636,0.9557138618553036,318733871,0,Nr5a1-Cre
8,0.07982891622533828,0.03984557736250782,0.9601544226374922,0.7402536754142375,0.07397565944700951,0.9260243405529905,1.2436660282022274,0.09054187739474724,0.9094581226052527,2.407855903065851,0.11630925907997737,0.8836907409200226,486025194,0,Rbp4-Cre_KL100
9,0.04753668572321601,0.019533504828395557,0.9804664951716044,0.19397561686962206,0.02649364943829653,0.9735063505617034,0.4018534671365046,0.033133781711560124,0.9668662182884399,0.6397778651107728,0.03798770513530725,0.9620122948646928,382982932,0,Nr5a1-Cre
10,0.0845727527352409,0.0317985219773256,0.9682014780226744,0.3505089154913037,0.043628660858894996,0.956371339141105,0.7147093127104966,0.054393656319936395,0.9456063436800636,1.0934405400586797,0.06073366582303243,0.9392663341769676,488117124,0,Rbp4-Cre_KL100
11,0.6438367543156289,0.05406350668548486,0.9459364933145151,1.3931202735757466,0.0709624958529138,0.9290375041470862,2.1825746690658008,0.08061962614126073,0.9193803738587393,3.0650107179008046,0.07456750280917067,0.9254324971908293,318808427,0,Nr5a1-Cre
12,0.027858882014385244,0.00902799883875954,0.9909720011612405,0.15923238965946496,0.017173813743399397,0.9828261862566006,0.4120843272976913,0.026888149613570625,0.9731118503864293,0.7345952097613662,0.034671618600839775,0.9653283813991602,502978383,0,Nr5a1-Cre
13,0.03370826217806666,0.02679373561324385,0.9732062643867562,0.215134767336437,0.024102119424361003,0.975897880575639,0.2857179722443277,0.02491797193735131,0.9750820280626487,0.3569054342910505,0.025497572047837962,0.974502427952162,469704261,0,Nr5a1-Cre
14,0.06963428307419406,0.0359542751880641,0.9640457248119358,0.27722224423057185,0.047148440169380725,0.9528515598306193,0.5931290472939281,0.061686070776630346,0.9383139292233696,1.0035166764485979,0.07609413275596957,0.9239058672440305,479704527,0,Rbp4-Cre_KL100
15,0.24083997613107044,0.05097360541080168,0.9490263945891984,0.49979463290686965,0.06386848013098889,0.9361315198690111,0.83407168386195,0.07678210083624784,0.9232178991637522,1.231834102684104,0.08906913962860646,0.9109308603713936,485835016,0,Rbp4-Cre_KL100
16,0.021991173486455295,0.005060771721655735,0.9949392282783442,0.2476523106808628,0.019963007643597912,0.9800369923564021,0.7300866938970358,0.03694454548304267,0.9630554545169573,1.2566413073266745,0.04736106940622409,0.9526389305937759,476455864,0,Nr5a1-Cre
17,0.6601984574495816,0.032818218887362534,0.9671817811126374,0.6271101480246557,0.022824734132502997,0.977175265867497,0.22683592033277478,0.0065428643307353035,0.9934571356692647,6.89272326894752e-05,1.628087546961988e-06,0.999998371912453,483020137,0,Nr5a1-Cre
18,0.1085300785113219,0.03414186616285257,0.9658581338371475,0.47281999993776935,0.04959060985892761,0.9504093901410724,0.9853300634392923,0.06332148231454049,0.9366785176854595,1.5224133418512054,0.07152493746212717,0.9284750625378728,422738880,0,Nr5a1-Cre
19,0.020980271672385697,0.0276035949649391,0.9723964050350609,0.06799807717874273,0.02980589143777619,0.9701941085622238,0.20200290381762898,0.037975717501722794,0.9620242824982772,0.2893177925331827,0.042347188146639105,0.9576528118533609,471129934,0,Rbp4-Cre_KL100
20,1.8767641748809751,0.12567470592029462,0.8743252940797054,2.599559170074471,0.14430138946274676,0.8556986105372533,,,,,,,488683425,0,Rbp4-Cre_KL100
21,0.13238069931547614,0.06714587142490219,0.9328541285750979,0.529282547681035,0.08953200413092921,0.9104679958690708,1.0937055338202413,0.11242553524422781,0.8875744647557722,1.7922308589190692,0.1337044791651735,0.8662955208348265,485880739,0,Rbp4-Cre_KL100
22,0.08388151596973614,0.025631558917580868,0.9743684410824192,0.33861536074054754,0.03455267520852936,0.9654473247914707,0.6599951801262165,0.04113472755524466,0.9588652724447554,0.9243822942209619,0.04193514958257156,0.9580648504174284,510658021,0,Nr5a1-Cre
23,0.07834195519063769,0.0399716328458839,0.9600283671541161,0.2786843469575331,0.04707285131923361,0.9529271486807664,0.5450046799142001,0.055312716964754656,0.9446872830352453,0.8717051715353392,0.06343110968702301,0.936568890312977,476086391,0,Nr5a1-Cre
24,0.06449698699823614,0.016052409557345056,0.9839475904426549,0.40782262735956465,0.03697329010024786,0.9630267098997521,0.9534235359423917,0.05523030464315597,0.9447696953568441,1.5262790894643246,0.0665950994608473,0.9334049005391527,476457450,0,Nr5a1-Cre
25,0.29386669254635933,0.07624738766582069,0.9237526123341793,1.28713041992836,0.11347923004344984,0.8865207699565502,2.60699695425744,0.14245349922599812,0.8575465007740019,3.9755856633538826,0.1605329400036094,0.8394670599963906,476087653,0,Nr5a1-Cre
26,0.0863286486509196,0.0250892385627756,0.9749107614372244,0.40597578897262565,0.03971779912640935,0.9602822008735906,0.8577709442822936,0.05158733409557085,0.9484126659044292,1.300412124255672,0.057276282407494446,0.9427237175925055,370351753,0,Nr5a1-Cre
27,0.053120791691554814,0.03888719347850533,0.9611128065214947,0.19872842623139775,0.04834446222293962,0.9516555377770604,0.4009645678265201,0.05874262044429014,0.9412573795557099,0.6579169453490863,0.06925451873524711,0.9307454812647529,485574832,0,Rbp4-Cre_KL100
28,0.08286437055501494,0.022149402579706157,0.9778505974202938,0.3001227300025988,0.026905467814993783,0.9730945321850062,0.49402947157190624,0.027062758370876825,0.9729372416291232,0.5329345916140795,0.02120103427319346,0.9787989657268066,321906005,0,Nr5a1-Cre
29,0.02615442817973701,0.021719974808218044,0.9782800251917819,0.10310676886201975,0.028307448399393267,0.9716925516006067,0.21491103144828116,0.03547426280540353,0.9645257371945964,0.3628144840756704,0.0429751134920377,0.9570248865079624,471767045,0,Rbp4-Cre_KL100
30,0.09291683200457612,0.02478486418097465,0.9752151358190253,0.4409241083960893,0.03967573809842169,0.9603242619015783,0.9379283521402186,0.05193850031800827,0.9480614996819917,1.3962803796260914,0.05672514158283322,0.9432748584171667,397351623,0,Nr5a1-Cre
31,0.01678209080033355,0.004780119204002295,0.9952198807959977,0.09544903825265294,0.009061618707371153,0.9909383812926289,0.22455520948155083,0.012873801299281078,0.9871261987007189,0.33933045399017203,0.014013775769242832,0.9859862242307572,475459689,0,Nr5a1-Cre
32,0.04956059801352808,0.02996421077351115,0.9700357892264888,0.21894340097230724,0.04396004045142132,0.9560399595485787,0.4931240225194671,0.05970925532344178,0.9402907446765583,0.861514098326964,0.07520141191169484,0.9247985880883052,486111903,0,Rbp4-Cre_KL100
33,0.02992762953178385,0.010095378412232259,0.9899046215877677,0.10428942715628864,0.011916038335368976,0.988083961664631,0.29897568598948965,0.015028399169778849,0.9849716008302212,0.34898602678671864,0.013791125872833727,0.9862088741271663,386049446,0,Nr5a1-Cre
34,0.06997798314445447,0.03074721832519176,0.9692527816748082,0.3578790673517034,0.053303040871518055,0.946696959128482,0.8466551286147421,0.07727370926720485,0.9227262907327951,1.5128442016197,0.10095496528137601,0.899045034718624,490916882,0,Rbp4-Cre_KL100
35,0.014251767294354067,0.007894174143853683,0.9921058258561463,0.049845589243716404,0.009149188781947272,0.9908508112180527,0.09952335214738639,0.010943137351430437,0.9890568626485695,0.1645093996691145,0.01291702353522331,0.9870829764647767,502269786,0,Nr5a1-Cre
36,0.00012346467443080655,2.7079274697315184e-05,0.9999729207253026,0.10518898389706521,0.007390995248329658,0.9926090047516704,0.7907301734857555,0.0341442761513657,0.9658557238486343,2.0414501260428466,0.06577909431931744,0.9342209056806825,515524026,0,Rbp4-Cre_KL100
37,0.5554852384236142,0.11403423270925848,0.8859657672907415,1.053267440182836,0.1318309377842942,0.8681690622157058,1.6436265239819932,0.14970709368044932,0.8502929063195507,2.2784731459212537,0.16471960823475815,0.8352803917652418,485835055,0,Rbp4-Cre_KL100
38,0.10538808734932559,0.04312810681074363,0.9568718931892564,0.38163856321627065,0.051838488243753776,0.9481615117562462,0.7363095456929614,0.06042784698090159,0.9395721530190984,1.1215825729085083,0.06634915205283111,0.9336508479471689,354833767,0,Nr5a1-Cre
39,0.14228526691580612,0.06699286320523262,0.9330071367947674,0.5631953878745861,0.08749739010720875,0.9125026098927913,2.633260299026844,0.14525476986588645,0.8547452301341135,,,,515249852,0,Rbp4-Cre_KL100
40,0.01665065529662968,0.003383583677771676,0.9966164163222283,1.817845604440464,0.04475787547777612,0.9552421245222239,1.9057712198826664,0.03938521299039825,0.9606147870096018,,,,485468180,0,Nr5a1-Cre
41,0.2355080418624027,0.0489349184491945,0.9510650815508055,0.5001620147390042,0.06279389108242577,0.9372061089175743,1.2825542076201941,0.09122371195650605,0.908776288043494,,,,486052980,0,Rbp4-Cre_KL100
42,0.23900700340671222,0.047103036024182594,0.9528969639758174,0.5219422666420002,0.06172825516108595,0.9382717448389141,0.8987375229544625,0.07623665325702916,0.9237633467429709,,,,486110216,0,Rbp4-Cre_KL100
43,0.028820441473058622,0.0056257927621978735,0.9943742072378021,0.29721154158251295,0.019997868699164496,0.9800021313008355,0.8077486869918431,0.0338185841795444,0.9661814158204556,1.2029271680925575,0.03725723448665878,0.9627427655133413,386970660,0,Nr5a1-Cre
44,0.07317142088939477,0.019657833920632455,0.9803421660793675,0.40389041695829064,0.037723134756930024,0.96227686524307,0.895902376534039,0.05235532976105165,0.9476446702389484,1.3623182446153805,0.059083385989110344,0.9409166140108897,488420599,0,Rbp4-Cre_KL100
